order_id,date,hour,customer_id,customer_type,restaurant_id,order_channel,items_count,basket_value,promo_code,discount_amount,delivery_fee,delivery_time_min,order_status,payment_method,device_platform,rating
ORD037219,2025-04-27,12,CU10084,Repeat,RST150,Delivery,4,112.97,,1.99,9.0,32,Cancelled,Cash,Web,
ORD018138,2025-03-01,19,CU10646,Repeat,RST241,Delivery,2,84.99,,2.27,0.0,24,Cancelled,Cash,Web,
ORD044529,2025-05-21,20,CU6295,Repeat,RST237,Dine-in,3,88.16,SUFRA10,0.27,0.0,0,Delivered,Card,Android,4.4
ORD036832,2025-04-25,18,CU9601,Repeat,RST187,Delivery,2,54.52,,0.28,5.0,40,Delivered,Wallet,Web,4.5
ORD012556,2025-02-11,18,CU10114,New,RST226,Delivery,2,52.2,SUFRA10,4.81,0.0,24,Delivered,Cash,Android,4.2
ORD036013,2025-04-23,13,CU7734,New,RST244,Delivery,1,20.39,FEAST20,0.1,7.0,24,Delivered,Apple Pay,Android,4.1
ORD040265,2025-05-06,13,CU9838,Repeat,RST337,Delivery,2,153.37,,4.64,9.0,27,Delivered,Card,Android,4.0
ORD019286,2025-03-04,18,CU6491,Repeat,RST275,Delivery,5,203.66,FEAST20,2.23,12.0,35,Delivered,Card,iOS,4.0
ORD015271,2025-02-20,13,CU7284,New,RST311,Pickup,5,144.64,WELCOME25,0.61,0.0,0,Delivered,Card,Web,4.3
ORD012276,2025-02-10,13,CU10111,Repeat,RST217,Delivery,1,35.94,FEAST20,2.3,12.0,30,Delivered,Apple Pay,Web,4.6
ORD038849,2025-05-02,14,CU10773,Repeat,RST229,Pickup,3,68.57,WELCOME25,0.84,0.0,0,Cancelled,Cash,Web,
ORD046477,2025-05-27,14,CU5631,Repeat,RST330,Delivery,5,159.98,RAMADAN15,3.97,12.0,22,Delivered,Wallet,Android,4.3
ORD013787,2025-02-15,21,CU6472,Repeat,RST273,Delivery,4,184.89,,4.51,12.0,37,Delivered,Cash,Web,4.4
ORD004487,2025-01-16,21,CU8785,Repeat,RST322,Dine-in,3,69.57,,0.15,0.0,0,Delivered,Apple Pay,Web,5.0
ORD033017,2025-04-13,16,CU8262,New,RST256,Dine-in,2,58.3,RAMADAN15,2.95,0.0,0,Delivered,Apple Pay,Android,4.5
ORD003150,2025-01-11,18,CU9911,Repeat,RST229,Dine-in,4,116.24,WELCOME25,11.26,0.0,0,Delivered,Apple Pay,Android,4.1
ORD014928,2025-02-19,13,CU5718,Repeat,RST112,Delivery,4,181.09,FEAST20,66.86,5.0,55,Delivered,Wallet,Web,4.3
ORD003169,2025-01-11,12,CU10998,Repeat,RST278,Pickup,4,162.8,,4.0,0.0,0,Delivered,Wallet,Android,4.7
ORD045009,2025-05-22,19,CU9913,Repeat,RST275,Dine-in,3,111.0,,0.19,0.0,0,Delivered,Apple Pay,Web,5.0
ORD004652,2025-01-16,12,CU8721,New,RST218,Delivery,3,72.74,SUFRA10,0.53,9.0,20,Delivered,Card,iOS,4.4
ORD035779,2025-04-22,11,CU5245,Repeat,RST162,Delivery,3,61.62,,0.67,9.0,36,Delivered,Wallet,iOS,4.1
ORD041590,2025-05-11,18,CU9753,Repeat,RST158,Pickup,3,118.5,FEAST20,6.82,0.0,0,Delivered,Wallet,Android,5.0
ORD014322,2025-02-17,20,CU6082,Repeat,RST299,Delivery,4,136.19,,4.78,7.0,30,Delivered,Card,Android,4.3
ORD006222,2025-01-21,18,CU9144,Repeat,RST290,Delivery,3,114.84,,2.3,9.0,27,Delivered,Wallet,iOS,4.1
ORD019974,2025-03-06,19,CU9985,New,RST212,Delivery,1,33.48,WELCOME25,2.21,7.0,37,Cancelled,Card,iOS,
ORD045955,2025-05-26,13,CU8397,New,RST199,Delivery,1,36.96,SUFRA10,2.52,0.0,34,Delivered,Cash,iOS,3.9
ORD001536,2025-01-06,22,CU6775,New,RST121,Dine-in,3,77.79,,28.15,0.0,0,Cancelled,Card,Web,
ORD025406,2025-03-21,19,CU5700,New,RST245,Dine-in,4,157.13,SUFRA10,12.24,0.0,0,Delivered,Apple Pay,Web,3.9
ORD039456,2025-05-04,21,CU5596,Repeat,RST317,Delivery,2,50.18,,0.34,0.0,40,Delivered,Apple Pay,iOS,3.7
ORD038209,2025-04-30,22,CU9436,New,RST157,Delivery,1,38.84,,1.1,12.0,27,Delivered,Apple Pay,iOS,5.0
ORD016131,2025-02-23,21,CU8692,Repeat,RST237,Delivery,4,131.86,FEAST20,5.4,7.0,21,Delivered,Cash,Web,5.0
ORD000026,2025-01-01,20,CU7288,New,RST225,Delivery,2,97.54,FEAST20,7.48,7.0,17,Delivered,Card,Web,4.5
ORD033454,2025-04-14,13,CU9174,Repeat,RST211,Delivery,3,107.52,,1.44,0.0,33,Delivered,Wallet,iOS,3.7
ORD010603,2025-02-05,21,CU10255,New,RST296,Dine-in,1,24.79,WELCOME25,1.72,0.0,0,Delivered,Apple Pay,Android,4.6
ORD010360,2025-02-04,11,CU5773,Repeat,RST338,Delivery,3,110.71,,3.26,12.0,30,Delivered,Wallet,Android,4.7
ORD004578,2025-01-16,21,CU5046,Repeat,RST120,Dine-in,2,56.8,,25.54,0.0,0,Delivered,Card,Web,4.4
ORD026412,2025-03-23,19,CU7315,New,RST321,Pickup,4,125.54,,1.74,0.0,0,Delivered,Card,Android,5.0
ORD006085,2025-01-21,22,CU9674,New,RST329,Pickup,3,96.24,WELCOME25,5.56,0.0,0,Delivered,Card,iOS,4.4
ORD033390,2025-04-14,12,CU7638,Repeat,RST242,Delivery,2,48.12,,0.23,9.0,28,Delivered,Card,Web,3.7
ORD004730,2025-01-16,21,CU8744,New,RST278,Pickup,2,92.89,RAMADAN15,5.74,0.0,0,Delivered,Apple Pay,Android,5.0
ORD027513,2025-03-26,19,CU10724,Repeat,RST169,Pickup,2,76.86,RAMADAN15,3.68,0.0,0,Delivered,Apple Pay,iOS,4.2
ORD035863,2025-04-22,20,CU7785,Repeat,RST308,Pickup,1,43.41,,0.53,0.0,0,Delivered,Apple Pay,Web,4.3
ORD046307,2025-05-27,11,CU6895,Repeat,RST140,Delivery,1,24.29,,10.63,0.0,42,Cancelled,Card,iOS,
ORD014817,2025-02-18,18,CU7848,New,RST209,Pickup,5,152.74,,4.86,0.0,0,Delivered,Apple Pay,iOS,4.2
ORD012067,2025-02-10,12,CU10176,Repeat,RST211,Delivery,1,52.98,FEAST20,0.71,9.0,26,Delivered,Card,Android,4.0
ORD047247,2025-05-30,19,CU8366,New,RST263,Delivery,1,22.62,WELCOME25,2.08,0.0,35,Delivered,Apple Pay,Web,4.0
ORD011667,2025-02-09,21,CU5998,New,RST279,Delivery,2,114.68,WELCOME25,0.15,12.0,21,Delivered,Card,iOS,4.7
ORD044239,2025-05-20,14,CU5055,Repeat,RST176,Pickup,2,63.33,WELCOME25,0.35,0.0,0,Delivered,Card,Android,4.5
ORD033373,2025-04-14,13,CU8953,Repeat,RST292,Pickup,2,90.75,WELCOME25,1.22,0.0,0,Delivered,Card,iOS,4.7
ORD030609,2025-04-05,19,CU9689,New,RST317,Dine-in,2,57.3,,0.01,0.0,0,Delivered,Apple Pay,Web,4.4
ORD001301,2025-01-05,18,CU9297,Repeat,RST156,Delivery,3,105.32,,1.24,5.0,33,Delivered,Card,Android,4.0
ORD009801,2025-02-02,20,CU10671,New,RST222,Delivery,4,282.57,,10.23,7.0,22,Delivered,Apple Pay,Web,4.0
ORD039354,2025-05-04,20,CU10858,Repeat,RST163,Delivery,3,155.63,WELCOME25,2.28,5.0,38,Delivered,Card,Android,3.4
ORD014694,2025-02-18,11,CU6426,Repeat,RST247,Pickup,3,116.48,SUFRA10,4.75,0.0,0,Delivered,Wallet,Android,4.4
ORD014982,2025-02-19,18,CU8693,Repeat,RST284,Pickup,1,35.52,WELCOME25,1.38,0.0,0,Delivered,Wallet,Web,4.1
ORD034703,2025-04-19,12,CU9398,Repeat,RST289,Dine-in,3,97.6,,0.61,0.0,0,Delivered,Apple Pay,Android,4.8
ORD044242,2025-05-20,20,CU5077,New,RST157,Delivery,3,97.73,SUFRA10,3.31,5.0,35,Delivered,Wallet,Android,4.1
ORD046258,2025-05-27,20,CU8923,Repeat,RST296,Delivery,3,69.52,RAMADAN15,0.83,12.0,31,Delivered,Card,iOS,4.5
ORD038141,2025-04-30,13,CU5851,Repeat,RST285,Delivery,2,62.07,RAMADAN15,3.26,0.0,35,Delivered,Wallet,Web,4.4
ORD003488,2025-01-12,14,CU6010,Repeat,RST309,Delivery,4,195.0,,4.83,12.0,24,Delivered,Apple Pay,Web,5.0
ORD033226,2025-04-14,19,CU7104,Repeat,RST266,Delivery,3,131.59,,0.82,0.0,46,Delivered,Apple Pay,iOS,3.4
ORD021966,2025-03-11,19,CU7869,Repeat,RST222,Delivery,2,125.05,RAMADAN15,4.43,5.0,29,Delivered,Apple Pay,Android,4.3
ORD017888,2025-02-28,14,CU6516,New,RST126,Dine-in,2,58.51,WELCOME25,25.43,0.0,0,Delivered,Apple Pay,iOS,3.9
ORD034606,2025-04-18,20,CU7834,New,RST328,Delivery,2,130.05,,2.22,5.0,43,Delivered,Card,Web,3.5
ORD017284,2025-02-26,13,CU8019,Repeat,RST322,Dine-in,2,74.67,FEAST20,0.91,0.0,0,Delivered,Card,iOS,3.7
ORD034669,2025-04-19,11,CU6524,Repeat,RST249,Delivery,3,111.78,RAMADAN15,5.03,0.0,12,Delivered,Cash,Android,4.7
ORD040778,2025-05-08,20,CU6571,Repeat,RST228,Delivery,1,45.53,WELCOME25,4.42,12.0,25,Delivered,Cash,iOS,4.0
ORD019726,2025-03-05,19,CU9116,New,RST243,Delivery,2,70.67,,0.23,9.0,39,Delivered,Cash,Web,3.6
ORD029379,2025-04-01,22,CU5035,Repeat,RST199,Delivery,3,82.11,,1.71,12.0,24,Delivered,Apple Pay,Web,4.9
ORD004811,2025-01-17,13,CU8932,Repeat,RST326,Delivery,2,78.92,SUFRA10,3.22,5.0,42,Delivered,Cash,iOS,4.0
ORD041353,2025-05-10,12,CU5829,New,RST194,Delivery,2,49.86,WELCOME25,0.82,12.0,50,Delivered,Apple Pay,Web,4.2
ORD020241,2025-03-06,13,CU5428,Repeat,RST108,Delivery,4,119.31,,37.63,9.0,43,Delivered,Wallet,iOS,3.8
ORD017645,2025-02-28,19,CU10567,New,RST135,Delivery,2,80.78,,25.14,0.0,51,Delivered,Cash,Web,4.0
ORD021614,2025-03-10,20,CU6496,New,RST296,Delivery,1,36.1,,0.7,5.0,33,Delivered,Wallet,iOS,3.8
ORD024233,2025-03-17,21,CU8374,New,RST265,Delivery,3,149.58,SUFRA10,5.54,7.0,35,Delivered,Card,Web,3.9
ORD020044,2025-03-06,20,CU10667,Repeat,RST103,Dine-in,2,39.53,WELCOME25,17.51,0.0,0,Delivered,Wallet,Web,4.5
ORD012773,2025-02-12,22,CU8859,New,RST201,Delivery,3,106.37,FEAST20,2.44,0.0,24,Delivered,Apple Pay,Android,5.0
ORD007245,2025-01-24,13,CU8318,Repeat,RST142,Dine-in,1,26.11,,9.53,0.0,0,Delivered,Apple Pay,Web,4.4
ORD025115,2025-03-20,13,CU6823,New,RST144,Delivery,1,29.7,WELCOME25,12.67,0.0,52,Delivered,Wallet,Android,4.4
ORD041478,2025-05-11,14,CU7997,Repeat,RST214,Dine-in,1,30.49,FEAST20,1.77,0.0,0,Delivered,Apple Pay,Web,4.8
ORD006243,2025-01-21,21,CU9468,New,RST129,Delivery,2,73.9,,24.18,5.0,43,Delivered,Apple Pay,iOS,5.0
ORD016891,2025-02-25,18,CU6191,New,RST151,Delivery,1,58.22,,1.53,7.0,21,Delivered,Wallet,Android,4.7
ORD006429,2025-01-22,21,CU5052,Repeat,RST307,Dine-in,4,185.53,,4.04,0.0,0,Delivered,Apple Pay,Web,4.8
ORD013105,2025-02-13,22,CU6933,Repeat,RST260,Dine-in,1,34.54,,0.69,0.0,0,Delivered,Card,Web,3.8
ORD019830,2025-03-05,13,CU8075,New,RST247,Pickup,2,65.53,RAMADAN15,3.09,0.0,0,Delivered,Card,iOS,4.9
ORD001686,2025-01-06,13,CU10574,Repeat,RST321,Pickup,3,77.84,,0.96,0.0,0,Delivered,Cash,iOS,4.5
ORD013979,2025-02-16,20,CU9375,New,RST167,Dine-in,3,113.8,,1.52,0.0,0,Delivered,Wallet,Android,4.8
ORD047125,2025-05-30,20,CU7110,New,RST333,Pickup,4,171.35,FEAST20,4.2,0.0,0,Delivered,Wallet,Android,3.6
ORD005072,2025-01-18,11,CU10129,Repeat,RST315,Delivery,1,49.73,,0.81,0.0,35,Delivered,Apple Pay,Web,4.2
ORD024184,2025-03-17,21,CU5503,Repeat,RST117,Delivery,3,86.2,SUFRA10,33.85,5.0,52,Delivered,Card,iOS,4.0
ORD035203,2025-04-20,20,CU5619,Repeat,RST141,Delivery,2,81.34,SUFRA10,34.39,9.0,71,Delivered,Cash,Android,3.4
ORD030856,2025-04-06,13,CU8607,New,RST159,Delivery,3,126.31,WELCOME25,1.51,12.0,38,Delivered,Cash,iOS,3.5
ORD032422,2025-04-11,22,CU6237,Repeat,RST250,Pickup,2,71.32,RAMADAN15,4.64,0.0,0,Cancelled,Apple Pay,Android,
ORD036309,2025-04-24,13,CU8462,Repeat,RST199,Delivery,2,86.69,SUFRA10,0.41,12.0,24,Delivered,Card,Web,3.9
ORD032429,2025-04-11,22,CU6271,Repeat,RST125,Delivery,2,59.21,WELCOME25,23.89,12.0,54,Delivered,Wallet,Android,4.0
ORD045283,2025-05-23,11,CU6521,New,RST249,Dine-in,5,252.84,,5.5,0.0,0,Delivered,Card,iOS,3.8
ORD016639,2025-02-24,12,CU10531,Repeat,RST232,Dine-in,4,122.84,SUFRA10,4.66,0.0,0,Delivered,Cash,iOS,4.8
ORD008132,2025-01-27,13,CU6329,Repeat,RST297,Delivery,2,70.99,RAMADAN15,0.43,5.0,30,Delivered,Apple Pay,Android,4.4
ORD022385,2025-03-12,13,CU8766,New,RST235,Delivery,3,139.09,FEAST20,3.21,9.0,37,Delivered,Wallet,Android,4.2
ORD039021,2025-05-03,16,CU10614,Repeat,RST326,Delivery,3,138.59,,1.47,7.0,40,Delivered,Apple Pay,Android,4.2
ORD026864,2025-03-24,21,CU5060,Repeat,RST234,Delivery,1,40.9,RAMADAN15,1.2,5.0,28,Delivered,Wallet,Android,4.2
ORD026394,2025-03-23,19,CU10340,Repeat,RST159,Delivery,5,211.92,,7.13,0.0,41,Delivered,Apple Pay,Web,4.0
ORD039828,2025-05-05,13,CU6144,Repeat,RST119,Delivery,2,47.43,,17.72,0.0,49,Cancelled,Wallet,Android,
ORD018905,2025-03-03,13,CU8217,Repeat,RST271,Delivery,2,92.9,RAMADAN15,0.53,9.0,40,Delivered,Apple Pay,Web,3.6
ORD000495,2025-01-02,13,CU10415,New,RST331,Delivery,5,197.93,WELCOME25,12.98,7.0,38,Delivered,Card,Web,4.4
ORD015826,2025-02-22,11,CU7113,Repeat,RST335,Pickup,2,94.09,SUFRA10,7.51,0.0,0,Delivered,Wallet,iOS,4.2
ORD040117,2025-05-06,22,CU9174,Repeat,RST170,Pickup,2,45.67,SUFRA10,2.74,0.0,0,Delivered,Card,iOS,4.6
ORD028849,2025-03-30,19,CU5065,New,RST234,Delivery,5,154.7,RAMADAN15,3.66,12.0,32,Delivered,Cash,Android,5.0
ORD035435,2025-04-21,11,CU10590,Repeat,RST123,Pickup,2,83.81,SUFRA10,26.12,0.0,0,Delivered,Wallet,Web,4.8
ORD003718,2025-01-13,13,CU8798,New,RST284,Dine-in,1,52.02,,2.04,0.0,0,Delivered,Apple Pay,Android,4.7
ORD022363,2025-03-12,21,CU8667,Repeat,RST185,Delivery,1,55.36,,0.77,9.0,40,Delivered,Apple Pay,Web,4.0
ORD039171,2025-05-03,21,CU10783,New,RST203,Delivery,2,151.91,WELCOME25,11.44,0.0,31,Delivered,Wallet,Android,3.8
ORD040343,2025-05-07,20,CU7709,Repeat,RST167,Delivery,3,129.66,,3.41,7.0,52,Delivered,Wallet,Web,3.8
ORD009702,2025-02-02,14,CU8003,New,RST187,Delivery,1,31.97,,0.45,12.0,53,Delivered,Wallet,Android,3.7
ORD034009,2025-04-16,20,CU6197,Repeat,RST129,Delivery,2,66.45,,24.21,9.0,55,Delivered,Cash,Web,3.6
ORD039296,2025-05-03,11,CU7925,New,RST312,Delivery,2,66.61,SUFRA10,1.43,9.0,27,Delivered,Cash,Web,3.8
ORD035882,2025-04-22,18,CU7858,New,RST303,Delivery,2,118.0,,0.43,9.0,49,Delivered,Cash,Android,4.1
ORD027198,2025-03-25,13,CU7869,Repeat,RST105,Dine-in,1,38.8,,14.81,0.0,0,Delivered,Wallet,iOS,4.5
ORD026829,2025-03-24,13,CU9495,New,RST141,Delivery,1,28.44,,9.04,7.0,49,Delivered,Cash,Android,3.8
ORD044712,2025-05-21,14,CU7636,Repeat,RST205,Delivery,1,31.57,RAMADAN15,2.99,7.0,28,Delivered,Apple Pay,iOS,4.5
ORD045603,2025-05-24,20,CU7510,New,RST202,Pickup,2,90.24,WELCOME25,3.43,0.0,0,Delivered,Apple Pay,iOS,4.8
ORD010351,2025-02-04,18,CU6054,New,RST136,Dine-in,2,70.9,SUFRA10,23.16,0.0,0,Delivered,Card,Android,4.2
ORD042669,2025-05-15,21,CU6558,Repeat,RST158,Delivery,3,102.45,RAMADAN15,1.91,9.0,33,Delivered,Cash,iOS,3.9
ORD008906,2025-01-30,11,CU5496,New,RST271,Delivery,4,127.3,,0.27,9.0,19,Delivered,Apple Pay,Web,5.0
ORD027588,2025-03-26,21,CU6651,Repeat,RST314,Delivery,3,149.17,WELCOME25,3.06,0.0,17,Delivered,Card,Web,4.8
ORD017717,2025-02-28,20,CU5695,Repeat,RST109,Dine-in,2,45.92,,15.79,0.0,0,Delivered,Apple Pay,Web,4.5
ORD022518,2025-03-12,19,CU6591,Repeat,RST325,Delivery,3,212.36,RAMADAN15,10.69,5.0,23,Delivered,Cash,Web,4.8
ORD027104,2025-03-25,19,CU5772,Repeat,RST147,Delivery,2,40.04,RAMADAN15,14.69,5.0,52,Cancelled,Wallet,Web,
ORD017157,2025-02-26,20,CU8894,New,RST290,Dine-in,1,23.9,,0.38,0.0,0,Delivered,Apple Pay,iOS,4.6
ORD015531,2025-02-21,20,CU7230,Repeat,RST189,Delivery,2,62.99,,1.42,7.0,36,Delivered,Wallet,Android,3.7
ORD018311,2025-03-02,13,CU5550,New,RST216,Pickup,1,50.19,RAMADAN15,4.58,0.0,0,Delivered,Card,Android,4.6
ORD022145,2025-03-11,18,CU10914,New,RST274,Dine-in,1,33.59,,0.4,0.0,0,Delivered,Apple Pay,Web,4.4
ORD018978,2025-03-03,20,CU6577,New,RST176,Pickup,4,77.1,,0.42,0.0,0,Delivered,Wallet,iOS,4.5
ORD012305,2025-02-10,11,CU9159,Repeat,RST113,Delivery,2,122.59,FEAST20,39.74,12.0,48,Delivered,Cash,Web,3.7
ORD006029,2025-01-21,13,CU10704,New,RST235,Delivery,2,105.48,WELCOME25,6.27,0.0,13,Delivered,Cash,Android,4.8
ORD001124,2025-01-04,21,CU7536,Repeat,RST162,Delivery,1,29.32,WELCOME25,1.94,7.0,42,Delivered,Wallet,Web,4.0
ORD012999,2025-02-13,20,CU9804,New,RST117,Dine-in,4,152.2,SUFRA10,67.19,0.0,0,Delivered,Card,Web,4.7
ORD042610,2025-05-14,18,CU9101,New,RST152,Delivery,5,155.92,FEAST20,8.41,12.0,41,Delivered,Wallet,Android,4.9
ORD042015,2025-05-12,20,CU9182,Repeat,RST249,Dine-in,1,39.36,RAMADAN15,1.07,0.0,0,Delivered,Cash,Android,4.8
ORD043997,2025-05-19,20,CU9762,Repeat,RST117,Delivery,2,70.14,,28.13,7.0,53,Delivered,Card,Android,3.7
ORD000925,2025-01-04,20,CU6875,New,RST306,Delivery,4,102.51,,4.0,9.0,48,Delivered,Card,Web,3.7
ORD009362,2025-02-01,20,CU8990,Repeat,RST286,Pickup,3,201.62,,6.2,0.0,0,Cancelled,Cash,iOS,
ORD041457,2025-05-11,20,CU6782,Repeat,RST199,Pickup,5,177.7,WELCOME25,11.36,0.0,0,Delivered,Wallet,Android,4.5
ORD045979,2025-05-26,21,CU9378,Repeat,RST222,Delivery,5,340.32,,10.58,9.0,27,Delivered,Cash,Android,4.5
ORD006357,2025-01-22,14,CU6225,New,RST281,Delivery,4,155.84,,3.4,0.0,13,Delivered,Cash,iOS,4.1
ORD017507,2025-02-27,16,CU10903,Repeat,RST160,Delivery,4,138.26,FEAST20,1.42,12.0,30,Delivered,Apple Pay,Web,3.8
ORD039330,2025-05-04,11,CU7106,New,RST310,Pickup,1,41.68,RAMADAN15,3.34,0.0,0,Delivered,Apple Pay,Android,3.7
ORD047492,2025-05-31,22,CU5899,Repeat,RST141,Delivery,1,38.31,,16.47,0.0,40,Delivered,Wallet,Web,4.0
ORD037554,2025-04-28,19,CU9809,New,RST337,Delivery,1,70.44,RAMADAN15,3.14,12.0,43,Delivered,Card,Web,4.3
ORD037282,2025-04-27,12,CU10542,Repeat,RST196,Delivery,2,149.89,FEAST20,6.19,7.0,25,Delivered,Wallet,Web,4.4
ORD020457,2025-03-07,21,CU9761,Repeat,RST326,Delivery,5,141.35,SUFRA10,13.93,0.0,35,Delivered,Cash,iOS,4.5
ORD030331,2025-04-04,13,CU9743,New,RST100,Delivery,2,80.4,,25.35,5.0,46,Delivered,Wallet,Web,4.0
ORD016851,2025-02-25,13,CU6324,New,RST305,Delivery,3,74.62,,0.94,12.0,40,Delivered,Card,Web,4.2
ORD008774,2025-01-30,20,CU5488,New,RST230,Delivery,3,145.18,,0.79,7.0,999,Delivered,Wallet,Android,4.2
ORD041101,2025-05-09,11,CU10775,New,RST247,Delivery,3,153.08,,4.3,9.0,29,Delivered,Cash,iOS,4.1
ORD034032,2025-04-16,13,CU9711,Repeat,RST283,Delivery,3,149.38,,4.97,0.0,28,Delivered,Apple Pay,iOS,4.5
ORD001809,2025-01-07,20,CU5863,Repeat,RST106,Delivery,1,26.37,,9.04,9.0,58,Delivered,Apple Pay,Web,3.4
ORD014975,2025-02-19,12,CU8196,Repeat,RST311,Delivery,5,180.68,SUFRA10,4.66,7.0,24,Delivered,Wallet,iOS,4.5
ORD021929,2025-03-11,13,CU7677,Repeat,RST258,Delivery,2,105.3,,3.69,12.0,47,Delivered,Cash,iOS,3.4
ORD024882,2025-03-19,13,CU9700,Repeat,RST113,Delivery,4,234.85,,70.74,9.0,54,Cancelled,Wallet,iOS,
ORD015174,2025-02-20,18,CU6186,Repeat,RST314,Delivery,2,99.9,,0.95,0.0,44,Delivered,Cash,Web,4.5
ORD042593,2025-05-14,12,CU10983,Repeat,RST115,Delivery,3,68.95,,23.51,9.0,52,Delivered,Apple Pay,Android,4.2
ORD032349,2025-04-11,21,CU9018,New,RST103,Delivery,3,75.59,SUFRA10,26.76,5.0,45,Delivered,Wallet,iOS,3.9
ORD045349,2025-05-23,12,CU9106,Repeat,RST162,Delivery,1,30.04,SUFRA10,2.86,7.0,36,Delivered,Cash,Android,4.4
ORD029561,2025-04-01,14,CU6942,New,RST287,Delivery,1,32.28,SUFRA10,2.95,0.0,30,Delivered,Apple Pay,Web,4.6
ORD017568,2025-02-27,13,CU10623,New,RST252,Delivery,4,176.39,,2.89,7.0,43,Delivered,Apple Pay,Web,3.9
ORD013786,2025-02-15,21,CU9728,New,RST264,Dine-in,5,216.93,SUFRA10,3.43,0.0,0,Delivered,Apple Pay,iOS,3.9
ORD026715,2025-03-24,19,CU5179,New,RST229,Delivery,3,86.19,RAMADAN15,6.54,7.0,34,Delivered,Card,Android,4.2
ORD019585,2025-03-05,21,CU8498,Repeat,RST241,Pickup,2,107.34,RAMADAN15,0.12,0.0,0,Delivered,Wallet,iOS,4.9
ORD014089,2025-02-16,20,CU6934,Repeat,RST134,Delivery,2,48.79,,17.96,0.0,53,Delivered,Apple Pay,iOS,3.6
ORD042165,2025-05-13,21,CU6972,New,RST108,Pickup,3,160.58,FEAST20,53.88,0.0,0,Delivered,Card,Web,4.7
ORD014366,2025-02-17,20,CU10909,Repeat,RST141,Pickup,4,87.37,FEAST20,27.71,0.0,0,Delivered,Cash,Android,4.8
ORD025443,2025-03-21,19,CU9362,New,RST297,Delivery,5,157.42,,2.23,9.0,20,Delivered,Apple Pay,iOS,4.5
ORD036831,2025-04-25,13,CU6675,Repeat,RST234,Pickup,2,94.09,SUFRA10,2.45,0.0,0,Delivered,Cash,Android,4.5
ORD005106,2025-01-18,13,CU8117,New,RST310,Delivery,2,46.33,,1.84,12.0,31,Delivered,Apple Pay,Web,4.1
ORD031606,2025-04-09,13,CU10423,Repeat,RST286,Delivery,2,141.92,,2.25,7.0,16,Delivered,Wallet,Web,4.7
ORD027875,2025-03-27,13,CU7155,Repeat,RST170,Dine-in,2,37.5,,1.25,0.0,0,Delivered,Card,Android,4.6
ORD039329,2025-05-04,21,CU6540,New,RST108,Delivery,1,51.37,,18.06,7.0,42,Delivered,Card,iOS,4.1
ORD033167,2025-04-13,21,CU5680,Repeat,RST123,Delivery,2,124.66,RAMADAN15,53.43,5.0,55,Delivered,Card,iOS,4.0
ORD003993,2025-01-14,21,CU8174,Repeat,RST143,Delivery,2,137.42,,56.18,7.0,35,Refunded,Apple Pay,Web,
ORD018866,2025-03-03,18,CU8671,Repeat,RST125,Delivery,1,32.27,,10.51,12.0,53,Delivered,Apple Pay,Android,3.8
ORD041501,2025-05-11,20,CU8112,New,RST224,Delivery,4,77.02,WELCOME25,1.67,9.0,24,Delivered,Wallet,Web,4.7
ORD044828,2025-05-22,22,CU9245,Repeat,RST113,Delivery,4,230.04,,87.04,9.0,46,Delivered,Wallet,Web,4.1
ORD018941,2025-03-03,13,CU10674,Repeat,RST121,Delivery,1,31.8,,9.56,5.0,56,Delivered,Cash,iOS,4.0
ORD046618,2025-05-28,16,CU7760,Repeat,RST235,Delivery,2,90.11,FEAST20,3.6,9.0,25,Delivered,Wallet,Web,3.7
ORD017858,2025-02-28,19,CU5675,Repeat,RST291,Delivery,2,57.95,,0.06,0.0,26,Delivered,Card,Android,4.2
ORD038569,2025-05-01,20,CU8371,Repeat,RST123,Delivery,1,59.43,RAMADAN15,18.29,5.0,62,Delivered,Cash,Web,3.6
ORD043124,2025-05-16,12,CU10514,New,RST233,Pickup,1,35.31,SUFRA10,1.04,0.0,0,Cancelled,Card,Web,
ORD000373,2025-01-02,20,CU9326,Repeat,RST315,Pickup,2,86.17,,1.92,0.0,0,Delivered,Wallet,Web,4.5
ORD012783,2025-02-12,22,CU7527,New,RST281,Dine-in,4,276.18,,7.57,0.0,0,Delivered,Wallet,iOS,4.6
ORD013781,2025-02-15,18,CU7667,Repeat,RST325,Pickup,2,149.73,FEAST20,12.29,0.0,0,Delivered,Wallet,Web,4.2
ORD007147,2025-01-24,14,CU10269,Repeat,RST238,Delivery,4,109.98,WELCOME25,1.54,5.0,34,Delivered,Apple Pay,iOS,3.9
ORD033805,2025-04-16,20,CU6295,Repeat,RST137,Delivery,3,155.02,,66.71,7.0,69,Delivered,Card,Android,4.0
ORD021482,2025-03-10,19,CU6795,New,RST159,Delivery,2,57.49,WELCOME25,2.48,5.0,39,Delivered,Apple Pay,Web,4.5
ORD009092,2025-01-31,19,CU6852,Repeat,RST203,Delivery,4,272.24,FEAST20,6.32,12.0,41,Delivered,Wallet,Android,4.3
ORD006245,2025-01-21,20,CU7121,Repeat,RST169,Delivery,2,89.15,,3.44,9.0,38,Delivered,Apple Pay,Android,3.6
ORD027427,2025-03-26,19,CU7956,Repeat,RST302,Delivery,2,73.99,,2.6,9.0,25,Delivered,Card,Web,4.0
ORD022923,2025-03-14,18,CU10674,Repeat,RST111,Delivery,1,32.66,,12.09,7.0,38,Delivered,Cash,Web,4.8
